320,Action,FPS,Multiplayer,Shooter,Sci-fi,First-Person,Physics,Competitive,Funny,Co-op,Adventure,Moddable,Atmospheric
568220,Management,Simulation,Indie,Horror,Gore,Great Soundtrack,Difficult,Strategy,Story Rich,Cute,Psychological Horror,2D,Rogue-like,Early Access,Anime,Singleplayer,Lovecraftian,Rogue-lite,RTS
413420,Anime,Detective,Visual Novel,Mystery,Story Rich,Great Soundtrack,Singleplayer,Adventure,Psychological Horror,Dark Comedy,Horror,Atmospheric,Memes,Puzzle,Comedy,Dark,Dating Sim,Mature,Funny,Walking Simulator
25890,Grand Strategy,World War II,Strategy,Historical,Simulation,Real-Time with Pause,Military,Sandbox,War,Multiplayer,Difficult,Singleplayer,RTS,Wargame,Great Soundtrack
321960,Strategy,Turn-Based Strategy,RPG,Fantasy,Turn-Based,Singleplayer,Multiplayer,Story Rich,Adventure,Atmospheric,Co-op,Classic
436520,Free to Play,FPS,Action,Multiplayer,Shooter,Gun Customization,First-Person,Military,Open World,Singleplayer,Character Customization,Zombies,Survival,War,Controller,Co-op,Strategy,Competitive,Adventure,Indie
575860,Casual,Adventure,Action,Indie,Platformer
513590,Early Access,Casual,Strategy,Action
301120,Sports,Simulation,Management,Singleplayer,Early Access
288570,Action,Shooter,FPS,Singleplayer,Adventure,World War II
326360,Free to Play,Pixel Graphics,RPG,Massively Multiplayer,MMORPG,Difficult,Retro,Atmospheric,Online Co-Op,Multiplayer,PvP,Fantasy
527770,Indie,Casual
357310,Strategy,Simulation,Historical,Turn-Based Strategy,Turn-Based,4X,Indie,War,Grand Strategy,Multiplayer,PvP,Military,Sandbox,Tactical,Survival,Early Access,Singleplayer,Adventure
386940,Multiplayer,Funny,Local Multiplayer,Level Editor,Platformer,4 Player Local,Competitive,Action,2D,Casual,Indie,Adventure,Difficult,Strategy,Parkour,Great Soundtrack,Cute,Puzzle,Controller,Singleplayer
362890,Early Access,FPS,Remake,Action,Sci-fi,First-Person,Singleplayer,Classic,Shooter,Atmospheric,Story Rich,Zombies,Great Soundtrack,Adventure,Aliens,Horror,Multiplayer,Indie,Mod
574640,Indie,Action,Rogue-like,Perma Death
4580,Strategy,Warhammer 40K,RTS,Sci-fi,Base-Building,Multiplayer,Singleplayer,Games Workshop,Classic,Real-Time,War,Action,Atmospheric,Tactical,Gore,Co-op,Fantasy,Adventure,Space
534500,Early Access,Free to Play,Strategy,War,Action,Massively Multiplayer,Military,PvP,Historical,Swordplay,Hack and Slash,RPG,Team-Based,Third Person,Violent,Competitive,Gore,Realistic,Fighting,Simulation
360170,Survival,Zombies,Multiplayer,Open World,Crafting,Action,Co-op,RPG,Adventure,Base-Building,Local Co-Op,Singleplayer,Gore,Third Person,Early Access,Shooter,4 Player Local,Top-Down Shooter,Dark Humor,Funny
538680,JRPG,RPG,Anime,Story Rich,Great Soundtrack,Turn-Based,Singleplayer,Adventure,Turn-Based Combat,Fantasy,Dungeon Crawler,Cute,Romance
65800,Tower Defense,RPG,Co-op,Strategy,Action,Online Co-Op,Multiplayer,Fantasy,Indie,Third Person,Local Co-Op,Singleplayer,Local Multiplayer,4 Player Local,Split Screen,Action RPG,Loot,Hack and Slash,Addictive,Third-Person Shooter
631530,Action,Adventure,Indie,RPG
734580,Free to Play,Multiplayer,World War II,FPS,Survival,Action,Massively Multiplayer,Shooter,Adventure,Open World,First-Person,Indie,Crafting,Zombies,Singleplayer,Early Access,Battle Royale,Horror
254700,Inventory Management,Survival Horror,Action,Zombies,Horror,Third-Person Shooter,Masterpiece,Adventure,Singleplayer,Third Person,Classic,Quick-Time Events,Atmospheric,Remake,Survival,Shooter,Gore,Replay Value,Great Soundtrack,Difficult
420,FPS,Action,Sci-fi,Singleplayer,Shooter,First-Person,Story Rich,Classic,Aliens,Adventure,Atmospheric,Zombies,Silent Protagonist,Great Soundtrack,Dystopian ,Post-apocalyptic,Episodic,Puzzle,Horror,Multiplayer
257510,Puzzle,First-Person,Sci-fi,Atmospheric,Story Rich,Singleplayer,Philisophical,Great Soundtrack,Robots,Adventure,Exploration,Open World,Indie,Action,Difficult,Post-apocalyptic,Multiple Endings,Simulation,Mystery,Multiplayer
20510,Open World,Atmospheric,Post-apocalyptic,Survival,FPS,Action,RPG,First-Person,Shooter,Singleplayer,Survival Horror,Adventure,Sci-fi,Horror,Multiplayer,Moddable,Classic,Zombies,Inventory Management,Sandbox
24720,Simulation,Action,Space,Adventure,Exploration,Open World,Singleplayer,Strategy,Sandbox,Sci-fi,God Game,Multiplayer,Funny,RPG,Comedy,Crafting,Casual,Atmospheric
321360,Dinosaurs,Multiplayer,Action,Team-Based,Shooter,Survival,FPS,Indie,Co-op,Gore,Open World,Third Person,Class-Based,Massively Multiplayer,PvP,Strategy,First-Person,Third-Person Shooter,Violent,RPG
290340,Board Game,Turn-Based Strategy,Strategy,Multiplayer,Card Game,Indie,Fantasy,Dark Fantasy,Adventure,RPG,Hex Grid,Turn-Based,Great Soundtrack,Tactical RPG,Singleplayer,Kickstarter,Grand Strategy,Multiple Endings,Cute,Benchmark
91310
555920,Action,Indie,Gore,Adventure,Mature,Difficult
282800,Anime,Board Game,Cute,Multiplayer,Strategy,Card Game,Indie,Casual,Turn-Based,Great Soundtrack,Female Protagonist,Singleplayer,Funny,Difficult,Memes,2D,Comedy,Family Friendly,Survival Horror,Walking Simulator
218
34220
493490,Simulation,Driving,Open World,Realistic,Singleplayer,Racing,Multiplayer,Indie,First-Person,Moddable,Physics,Family Friendly,Adventure,VR,Action,Casual
400040,Photo Editing,Video Production,Utilities,Design & Illustration,Web Publishing,Free to Play,Audio Production,Software
622650,Horror,Free to Play,First-Person,Singleplayer,Cartoony,Cartoon,Puzzle,Survival Horror,Indie,Dark,Action,Mystery,Great Soundtrack,Story Rich,Atmospheric,Psychological Horror,Adventure,Violent,Funny,Cute
78000,Casual,Puzzle,Match 3,Singleplayer,Strategy,Addictive,Touch-Friendly,Great Soundtrack,Relaxing
460790,Action,Female Protagonist,Hack and Slash,Sexual Content,Nudity,Spectacle fighter,Singleplayer,Great Soundtrack,Character Action Game,Mature,Adventure,Fantasy,Fast-Paced,Third Person,Beat 'em up,Classic,Gore,Comedy,Anime,Atmospheric
219780,RPG,Fantasy,Open World,Dragons,Third Person,Action RPG,Adventure,Action,Singleplayer,Magic,Atmospheric,Character Customization,Medieval,Comedy,Great Soundtrack,Female Protagonist,Funny,Story Rich,Difficult
40950,Strategy,Medieval,RTS,Base-Building,Classic,Simulation,Economy,City Builder,Multiplayer,Resource Management,Singleplayer,Historical,Atmospheric,Great Soundtrack,2D,Isometric,Tower Defense
443110,Free to Play,Action,Strategy,Massively Multiplayer,Simulation,Casual,Tanks,Multiplayer,War
355790,Stealth,Adventure,Action,Co-op,Fantasy,Dark Fantasy,Assassin,Violent,Singleplayer,Third Person,Dark Humor,Memes,Atmospheric,Open World,Multiplayer,Parkour,Steampunk,Comedy,RPG,Difficult
486480,Indie,Action,FPS
262410,Free to Play,Simulation,Shooter,Gun Customization,Education,Singleplayer,Puzzle,FPS,Action,Indie,Multiplayer,Military,Historical,First-Person,Casual,Realistic,Sandbox,America,Funny,Masterpiece
223470,Dark Humor,Violent,Action,FPS,Open World,Gore,Classic,Sandbox,Singleplayer,Mature,Comedy,Adventure,Funny,Multiplayer,First-Person,Shooter,Satire,Indie,Family Friendly,Moddable
12110,Open World,Action,1980s,Classic,Great Soundtrack,Third Person,Singleplayer,Crime,Sandbox,Atmospheric,Driving,Third-Person Shooter,Adventure,Shooter,Violent,Music,Multiplayer,Mature,Funny,Moddable
323470,Anime,Fighting,Action,Character Customization,Multiplayer,Co-op,Adventure,Singleplayer,Online Co-Op,RPG,Third Person,Fantasy,Dragons,Beat 'em up,Controller,Open World,Action RPG,Funny,Fast-Paced,Local Co-Op
17450,RPG,Fantasy,Story Rich,Multiple Endings,Singleplayer,Adventure,Real-Time with Pause,Atmospheric,Choices Matter,Dark Fantasy,Character Customization,Tactical,Party-Based RPG,Open World,Romance,Dragons,Third Person,Female Protagonist,Loot,Action
512020,Indie,Casual,Action,Strategy,Adventure,Multiplayer,Addictive,Controller
375230,Warhammer 40K,Third-Person Shooter,Action,PvP,Games Workshop,Multiplayer,Sci-fi,Massively Multiplayer,Free to Play,Co-op,Violent,Shooter,PvE,Adventure,Team-Based,Character Customization,Tactical,Tanks,Futuristic,Difficult
239030,Indie,Political,Simulation,Point & Click,Singleplayer,Dystopian ,Pixel Graphics,Puzzle,Retro,Multiple Endings,Atmospheric,Story Rich,Strategy,Adventure,2D,Casual,Great Soundtrack,Addictive,Replay Value,Difficult
397340,Simulation,Sandbox,Building,Flight,Open World,Physics,Singleplayer,Indie,Moddable,Destruction,Funny,Multiplayer,Realistic,Action,Shooter,Adventure,Racing,Co-op,Great Soundtrack,Strategy
247080,Rhythm,Rogue-like,Great Soundtrack,Pixel Graphics,Indie,Dungeon Crawler,Female Protagonist,Difficult,Music,RPG,Local Co-Op,Action,Rogue-lite,2D,Procedural Generation,Singleplayer,Co-op,Adventure,Fantasy,Retro
258700
524660,Utilities,Video Production,Design & Illustration,Animation & Modeling
388410,Action,Adventure,Hack and Slash,RPG,Open World,Singleplayer,Third Person,Fantasy,Puzzle,Great Soundtrack,Story Rich,Action RPG,Parkour,Spectacle fighter,Gore,Loot,Controller,Dark Fantasy,Multiplayer,Metroidvania
239160,Stealth,Action,Adventure,First-Person,Singleplayer,Dark,Steampunk,Atmospheric,Horror,Parkour,Open World,Assassin,Heist,Medieval,RPG,FPS,Nudity,Fantasy,Strategy,3D Vision
376570,Free to Play,Massively Multiplayer,MMORPG,Open World,RPG,Sci-fi,PvP,PvE,Multiplayer,Character Customization,Action,Adventure,Funny,Action-Adventure,Fantasy,Building,Co-op,Cartoony,Survival,FPS
373930,Strategy,RTS,World War II,War,Tanks,Historical,Real-Time,Realistic,Multiplayer,Real Time Tactics,Singleplayer,Military
39550,Strategy,RPG,RTS,Action,Fantasy,Singleplayer
244160,Space,Strategy,RTS,Sci-fi,Classic,Great Soundtrack,Story Rich,Remake,Atmospheric,Multiplayer,Simulation,Tactical,Singleplayer,Moddable,Epic,Action,4X,Adventure,Female Protagonist,Masterpiece
353640,Strategy,Casual,Trains,Puzzle,Simulation,Indie,Management,Singleplayer,Building,Resource Management,Sandbox,Real-Time with Pause,Family Friendly,Action,Relaxing,Economy,City Builder,Funny,Replay Value,Historical
292120,JRPG,Linear,RPG,Female Protagonist,Great Soundtrack,Singleplayer,Fantasy,Story Rich,Adventure,Cinematic,Sci-fi,Action,Third Person,Atmospheric,Turn-Based Combat,Action RPG,Futuristic,Turn-Based,Strategy,Difficult
351970,JRPG,Anime,RPG,Fantasy,Open World,Story Rich,Action RPG,Adventure,Great Soundtrack,Singleplayer,Action,Multiplayer,Co-op,Action-Adventure,Local Co-Op,Atmospheric,Cute,Hack and Slash,Third Person,Female Protagonist
243470,Open World,Hacking,Action,Multiplayer,Third Person,Adventure,Stealth,Third-Person Shooter,Singleplayer,Atmospheric,Shooter,Parkour,Sandbox,Epic,Dog,Driving,Co-op,Beautiful,Strategy,Futuristic
662320,Free to Play,FPS,Action,Multiplayer,Massively Multiplayer,Violent,Adventure,Gore,Shooter,Casual,PvP,Open World,Co-op,Singleplayer,First-Person,Controller
15620,Strategy,Warhammer 40K,RTS,Sci-fi,Multiplayer,Tactical,Singleplayer,Games Workshop,Co-op,Futuristic,Gore,Online Co-Op,RPG,Action,Real-Time,Co-op Campaign,Fantasy,Great Soundtrack,Atmospheric,Story Rich
204100,Action,Third-Person Shooter,Bullet Time,Multiplayer,Story Rich,Cinematic,Third Person,Noir,Shooter,Singleplayer,Great Soundtrack,Atmospheric,Violent,Adventure,Nudity,Linear,Dark,3D Vision,Open World,Co-op
331670,Casual,Local Multiplayer,Multiplayer,Funny,Comedy,Strategy,Indie,Board Game,Co-op,Family Friendly,4 Player Local
542550,Casual,Indie,Simulation,Clicker,Surreal,Minimalist,Atmospheric,Hand-drawn,Procedural Generation
214850,Game Development,Programming,Utilities,Education,Software,Design & Illustration,Animation & Modeling,Software Training,GameMaker,Web Publishing,Free to Play,Indie
17500,Free to Play,Zombies,Multiplayer,Survival,Action,Horror,FPS,Co-op,Indie,First-Person,Mod,Shooter,Online Co-Op,Team-Based,Adventure,Survival Horror,Gore,Atmospheric,Dark,Post-apocalyptic
578330,LEGO,Open World,Action,Adventure,Comedy,Co-op,Funny,Family Friendly,Multiplayer,Singleplayer,Sandbox,Racing,Crime
38400,RPG,Post-apocalyptic,Classic,Open World,Turn-Based,Isometric,Sci-fi,Turn-Based Combat,Singleplayer,Multiple Endings,Atmospheric,Retro,1990's,Adventure,2D,Exploration,CRPG,Difficult,Masterpiece,Tactical
445190,RPG,Strategy,Turn-Based,Character Customization,Story Rich,Indie,Historical,Choices Matter,CRPG,Singleplayer,Medieval,Turn-Based Tactics,Adventure,Turn-Based Combat,Tactical,Tactical RPG,Open World,Multiplayer,Hex Grid,Female Protagonist
485390,Indie,RPG,RPGMaker
633460,Early Access,World War I,FPS,Multiplayer,Action,Realistic,Violent,Historical,Strategy,War,Gore,Indie,Shooter,First-Person,Military,Singleplayer,Simulation,Atmospheric,Survival
591960,Free to Play,Card Game,Strategy,Adventure,RPG,Memes,Multiplayer,Trading Card Game,Funny,Casual,Comedy,Psychological Horror,Anime,Sexual Content,Story Rich,Female Protagonist
34870,Sniper,Action,FPS,Multiplayer,Shooter,Stealth,Singleplayer,First-Person,Tactical,Military,Adventure,Strategy,Co-op,Open World,Online Co-Op,Bullet Time,Simulation,Controller,Atmospheric,Difficult
208140,Strategy,4X,Space,Sci-fi,Turn-Based Strategy,Turn-Based,Multiplayer,Singleplayer,Indie,Exploration,Great Soundtrack,Futuristic,Diplomacy,Grand Strategy,Aliens,Simulation,Replay Value,Atmospheric,Sandbox,Adventure
307960,Simulation,Flight,World War II,Historical,Realistic,Action,Multiplayer,War,Atmospheric,Singleplayer,TrackIR,VR,Tanks,First-Person,FPS,Open World,Military
324080,Early Access,Survival,Open World,Building,Multiplayer,Crafting,Sandbox,Adventure,Singleplayer,First-Person,Co-op,Exploration,Indie,Action,Realistic,RPG,Voxel,Atmospheric,FPS
201790,Tower Defense,Co-op,Action,Strategy,Online Co-Op,Indie,Third Person,Fantasy,Multiplayer,Funny,Comedy,Third-Person Shooter,Singleplayer,Cartoony,RPG,Shooter,Adventure,Female Protagonist,Great Soundtrack,Controller
39680,Simulation,Strategy,Economy,Medieval,RPG,Politics,City Builder,Trading,Sandbox,Management,Singleplayer,Multiplayer,Resource Management,Open World,Historical,Building
378720,Strategy,RPG,Turn-Based,Survival,Fantasy,Indie,Turn-Based Strategy,Card Game,4X,Singleplayer,Crafting,Dark Fantasy,Rogue-like,Hex Grid,Choices Matter,Replay Value,Co-op,Resource Management,Early Access,Board Game
40960,Strategy,Medieval,RTS,Multiplayer,Classic,Simulation,Singleplayer,Economy,Base-Building
298630,Pixel Graphics,Strategy,Crafting,Singleplayer,Simulation,2D,Indie,Difficult,Survival,Action,Adventure,Puzzle,RPG,Top-Down,Funny,Sandbox,Multiplayer,Comedy,Rogue-like,Co-op
24790,Strategy,RTS,Base-Building,Sci-fi,Multiplayer,Singleplayer,Action,FMV,Atmospheric
313690,LEGO,Batman,Adventure,Action,Superhero,Open World,Funny,Multiplayer,Space,Local Co-Op,Comedy,Co-op,Third Person,Family Friendly,Singleplayer,Puzzle,Controller,Sandbox,Comic Book,Online Co-Op
427100,Simulation,Driving,Realistic,Singleplayer,Open World,Moddable,Multiplayer,First-Person,Atmospheric,FPS,Funny
235600,Stealth,Action,Co-op,Third Person,Multiplayer,Adventure,Singleplayer,Shooter,Tactical,Third-Person Shooter,Online Co-Op,Parkour,FPS,Story Rich,Strategy,Atmospheric,First-Person,Controller,RPG,Mature
462780,Action,Adventure,Hack and Slash,RPG,Third Person,Singleplayer,Dark Fantasy,Violent,Puzzle,Fantasy,Open World,Gore,Post-apocalyptic,Demons,Remake,Multiplayer,Story Rich,Metroidvania,Difficult,Controller
600600,Simulation,Casual
377840,JRPG,Great Soundtrack,Story Rich,Fantasy,Classic,RPG,Singleplayer,Turn-Based Combat,Adventure,Atmospheric,Open World,Turn-Based,Party-Based RPG,Funny,Anime,Steampunk,Exploration,Medieval,Cult Classic,Action
450540,Early Access,Simulation,Indie,VR,Action,Gun Customization,Sandbox,Shooter,FPS,Funny,Singleplayer,America
493840,Fighting,Action,Superhero,Arcade,Heist,2D Fighter,Multiplayer,Comic Book,Competitive,Memes,Open World,Singleplayer,Anime
717640,Indie,Casual,Simulation,Female Protagonist,Choices Matter,Strategy,Card Game,Funny,Choose Your Own Adventure,Dark Humor,Medieval,Adventure,Comedy,Dark Comedy
291410,Free to Play,Card Game,Strategy,Pixel Graphics,Turn-Based Tactics,Turn-Based Strategy,Turn-Based Combat,Multiplayer,Tactical,Indie,Trading Card Game,Turn-Based,Fantasy,Anime
108200,Board Game,Strategy,Casual,Multiplayer,Turn-Based,Trains,Indie,Family Friendly,Singleplayer,Touch-Friendly,Addictive
45760,Fighting,Arcade,Competitive,2D Fighter,Local Multiplayer,Action,Multiplayer,Controller,e-sports,Difficult,Classic,Anime,Singleplayer,Great Soundtrack,2.5D,2D,Beat 'em up,Local Co-Op,Adventure,3D Vision
9200,FPS,Post-apocalyptic,Action,Open World,Shooter,Racing,Singleplayer,First-Person,Co-op,Multiplayer,Sci-fi,Adventure,Atmospheric,RPG,Gore,Horror,Crafting,Survival,Online Co-Op,Linear
21970,Strategy,RTS,World War II,Multiplayer,Historical,War,Singleplayer,Action,Touch-Friendly
227320,Software,Utilities,Simulation
541210,Simulation,Strategy,Naval,Cold War,Indie,Military,Open World,War,Singleplayer,Action,Tactical,Multiplayer
587260,RPG,JRPG,Anime,Action RPG,Great Soundtrack,Singleplayer,Story Rich,Action
584400,Great Soundtrack,2D,Platformer,Retro,Classic,Pixel Graphics,Fast-Paced,Colorful,Adventure,Action,Side Scroller,Singleplayer,Family Friendly,Local Co-Op,Casual,Multiplayer,Arcade,Action-Adventure,Cartoony,Remake
397580,Indie,Action,Comedy,FPS,Arcade,First-Person
599100,Indie,Adventure
428950,Indie,Action,Casual,Adventure,Pixel Graphics
471710,Early Access,VR,Free to Play,Multiplayer,Sports,Co-op,Massively Multiplayer,Online Co-Op,Funny,Action,Casual,Adventure,First-Person,Simulation,FPS
634160,RPG,Simulation,Indie,Adventure,Casual,Cute,Great Soundtrack,Pixel Graphics,Singleplayer,2D
496300,Strategy,Pixel Graphics,Survival,Indie,Singleplayer,Tower Defense,Base-Building,Simulation,2D,Building,Exploration,Adventure,Fantasy,Atmospheric,Medieval,Great Soundtrack,Side Scroller,Rogue-like,Open World,Casual
392780,Indie,Casual,Colorful,Relaxing,Minimalist,Education,Top-Down
288470,RPG,Classic,Adventure,Fantasy,Open World,Singleplayer,Remake,Atmospheric,Action RPG,Third Person,Action,Comedy,Story Rich,Choices Matter,Great Soundtrack,Character Customization,Medieval,Magic,Masterpiece,Sandbox
16810,Strategy,Turn-Based,Turn-Based Strategy,4X,Historical,Singleplayer,Multiplayer,Moddable
537800,Simulation,Strategy,World War II,Management,Singleplayer,Indie,Flight,Difficult,Survival,War,Action,Rogue-like,Casual,3D,Multiplayer
395380,Indie,Casual,Action,Adventure,Platformer
268130,Indie,Action,Space,Stealth,Top-Down,Strategy,Rogue-like,Procedural Generation,Sci-fi,Singleplayer,Adventure,Rogue-lite,Real-Time with Pause,Top-Down Shooter,2D,Open World,Perma Death,Tactical,Bullet Time,Great Soundtrack
234650,RPG,Cyberpunk,Turn-Based,Isometric,Sci-fi,Indie,Strategy,Singleplayer,Tactical,Kickstarter,Moddable,Adventure,CRPG,Crowdfunded,Story Rich,Atmospheric,Turn-Based Strategy,Fantasy,Dystopian ,Female Protagonist
228180,Video Production,Audio Production,Utilities,Software Training,Action
262280,Strategy,RPG,Management,Fantasy,Dungeon Crawler,Simulation,Comedy,RTS,Villain Protagonist,Multiplayer,Singleplayer,Competitive,Funny,Base-Building,Top-Down
402170,Indie,Casual,Puzzle,Level Editor
248570,Free to Play,Fighting,Multiplayer,Physics,Gore,Action,Turn-Based,Strategy,Martial Arts,Indie,Funny,Simulation,Blood,Moddable,Sandbox,Difficult,Parkour,Singleplayer,Turn-Based Strategy,Co-op
576050,Action,Indie,Casual,Adventure,Platformer,Metroidvania,Action-Adventure,Funny,Choose Your Own Adventure,Classic,Anime
235340,Free to Play,MOBA,Strategy,Multiplayer,RPG,Massively Multiplayer,Action,Fantasy,Team-Based,MMORPG,Co-op,PvP,Online Co-Op,RTS,Competitive,Action RPG,Replay Value,Steampunk,Character Customization,e-sports
726390,Free to Play,Casual,Clicker,Horror,Pixel Graphics
242640,Stealth,Fantasy,Singleplayer,Adventure,Third Person,Action,RPG,Assassin,Parkour,Steampunk,Atmospheric,Magic,Dark Fantasy,Story Rich,Difficult,Open World,Great Soundtrack,Indie,Gore,Multiplayer
629030,Indie,Casual,Adventure,Gore,VR
532030,Action,Adventure,Indie,Casual,Simulation,First-Person,Horror,Relaxing
388440,Indie,RPG,Strategy,Puzzle,Co-op,Great Soundtrack,Medieval,Singleplayer,Level Editor,Difficult
527800,Indie,Casual,Puzzle
567640,Story Rich,Anime,Detective,Visual Novel,Mystery,Great Soundtrack,Female Protagonist,Singleplayer,Adventure,Psychological Horror,Dark Humor,Horror,Dark Comedy,Puzzle,Memes,Atmospheric,Funny,Dark,Comedy,Dating Sim
467390,Indie,Casual,Singleplayer
253250,City Builder,Sandbox,Building,Strategy,Survival,Simulation,Early Access,Voxel,Crafting,Indie,Singleplayer,Open World,RPG,Management,Fantasy,Cute,Multiplayer,Adventure,God Game,RTS
500940,Casual,Indie,Action
386700,Simulation,Strategy,Indie,Management,Action,GameMaker,Arcade
342180,Zombies,VR,Action,Multiplayer,Horror,Gore,Adventure,FPS,Indie,Survival,Violent,Survival Horror,Open World,Shooter,First-Person,Co-op,Singleplayer,Funny,Post-apocalyptic,Difficult
515690,RPG,Indie,Adventure,RPGMaker
41070,FPS,Action,Co-op,Gore,Comedy,Online Co-Op,Aliens,First-Person,Shooter,Multiplayer,Old School,Local Co-Op,Indie,Split Screen,Difficult,Singleplayer,Funny,Adventure,Sci-fi,Local Multiplayer
606050,Indie,Casual
382850,Free to Play,Action,Shooter,FPS,Multiplayer,Massively Multiplayer,First-Person,Singleplayer,Open World,Co-op,Team-Based,Controller,Adventure,Great Soundtrack,Zombies,Survival
217980
626010,Free to Play,Simulation,Clicker
33910,Action,Simulation,Strategy
255220,Racing,Sports,Simulation,Driving,Multiplayer,Arcade,Split Screen,Singleplayer,Controller,Action,Realistic,Co-op,VR,Local Multiplayer,Great Soundtrack,Open World,Touch-Friendly,Atmospheric,Adventure,Beautiful
620940,Indie,Casual,Puzzle,Difficult,Singleplayer,2D,Minimalist,Modern,Mouse only
539450,Indie,Casual,Platformer
214730,Space,RPG,Strategy,Adventure,Classic,Simulation,Open World,Sci-fi,Action,Turn-Based,Atmospheric,Comedy,Sandbox,Replay Value,RTS,Singleplayer,Arcade,2D,Procedural Generation,Rogue-like
673610,Early Access,Management,Simulation,Strategy,Building,Indie,2D,Singleplayer,Sandbox,Realistic
201230,Free to Play,RPG,Massively Multiplayer,MMORPG,Fantasy,Crafting,Open World,Adventure,Exploration,Multiplayer,Action,Character Customization,Singleplayer,Classic,Sandbox,FPS
383080,Anime,Nudity,Free to Play,Mature,Clicker,Sexual Content,Female Protagonist,Singleplayer,Casual,Indie,Fantasy,NSFW,Funny,Memes,2D,RPG,Story Rich,Adventure,Dating Sim,Illuminati
451020,RPG,Turn-Based Combat,Singleplayer,JRPG,Indie,Atmospheric,Fantasy,Dungeon Crawler,Comic Book,Crowdfunded,Turn-Based,Great Soundtrack,Story Rich,Fishing
447990,Indie,Adventure,Difficult,Puzzle,Singleplayer,Great Soundtrack
503820,Adventure,Indie,Visual Novel,Detective
413410,Anime,Mystery,Visual Novel,Detective,Story Rich,Great Soundtrack,Singleplayer,Psychological Horror,Adventure,Horror,Dark Comedy,Dark Humor,Puzzle,Point & Click,Funny,Comedy,Action,Survival,Exploration,Memes
280220,Strategy,Tower Defense,Indie,Sci-fi,RTS,Singleplayer,Simulation,Real-Time with Pause,Level Editor,Base-Building,Top-Down,Survival,2D,Addictive
2630,Action,FPS,World War II,Multiplayer,Singleplayer,Shooter,Classic,War,First-Person,Historical,Atmospheric,Military,Story Rich,Co-op,Zombies,Casual,Adventure
209160,Dog,FPS,Action,Multiplayer,Shooter,First-Person,Military,Singleplayer,War,Co-op,Online Co-Op,America,Short,Linear,Fast-Paced,Hacking,Survival Horror,Futuristic,Tactical,Team-Based
487120,Early Access,Open World,RPG,Massively Multiplayer,Magic,Survival,Adventure,Fantasy,Sandbox,Action,Multiplayer,Crafting,MMORPG,Indie,Dragons,Base-Building,First-Person,PvP,Building
233130,Action,FPS,Swordplay,Gore,Comedy,First-Person,Hack and Slash,Adventure,Shooter,Singleplayer,Old School,Great Soundtrack,Ninja,Dark Humor,Demons,Funny,Remake,Atmospheric,Classic,3D Vision
582430,Casual,Indie,Action,Adventure
420290,Early Access,Pirates,Multiplayer,Naval,Team-Based,Action,Strategy,First-Person,Funny,FPS,Indie,Co-op,Violent,Swordplay,Sailing,Atmospheric,Open World,Adventure,Casual
42910,Comedy,Action,Co-op,Fantasy,RPG,Multiplayer,Online Co-Op,Adventure,Magic,Funny,Local Co-Op,4 Player Local,Indie,Local Multiplayer,Difficult,Singleplayer,Team-Based,Action RPG,Arcade,Strategy
9880,Free to Play,Superhero,Massively Multiplayer,RPG,Character Customization,MMORPG,Open World,Action,Multiplayer,Third Person,Co-op,Adventure,Comic Book,Sci-fi,Singleplayer,Online Co-Op,PvP,Action RPG,FPS,Controller
361800,Survival,Sandbox,Open World,Massively Multiplayer,Building,Crafting,RPG,Co-op,Indie,Adventure,PvP,MMORPG,Early Access,Multiplayer,Base-Building,Singleplayer,Female Protagonist,FPS
302670,Strategy,Military,Multiplayer,RTS,Free to Play,War,Action,Tactical,Simulation,FPS,Singleplayer,Modern,Co-op,Realistic,Early Access,Shooter,Third Person,Indie,Sandbox,First-Person
7940,FPS,Action,Multiplayer,Shooter,First-Person,Classic,Singleplayer,Military,War,PvP,Linear,Great Soundtrack,Modern,Story Rich,Co-op,Atmospheric,Moddable,Competitive,Controller,Zombies
302590,Early Access,Action,Multiplayer,Free to Play,Stealth,Indie,Co-op,Shooter,Top-Down,Massively Multiplayer,Casual,Funny,Sandbox,Zombies,Tactical,Team-Based,Top-Down Shooter,Strategy,Level Editor
380,FPS,Action,Sci-fi,Singleplayer,First-Person,Story Rich,Shooter,Classic,Adventure,Dystopian ,Aliens,Zombies,Episodic,Atmospheric,Great Soundtrack,Short,Silent Protagonist,Puzzle,Cinematic,Moddable
415960,Indie,Casual,Puzzle
360450,Indie,Action,Simulation,Martial Arts,Fighting,Swordplay
520440,Fighting,Anime,2D Fighter,Great Soundtrack,Action,Multiplayer,2.5D,Story Rich,Local Multiplayer,Difficult,Singleplayer,e-sports,Controller,Tutorial,Arcade,Cute,Competitive,God Game,2D
32440,LEGO,Star Wars,Adventure,Local Co-Op,Family Friendly,Comedy,Action,Singleplayer,Co-op,Sci-fi,Funny,Multiplayer,Local Multiplayer,Open World,Space,Puzzle,Controller,Great Soundtrack,Casual,Classic
461890,Indie,Adventure,Cyberpunk,Atmospheric
252150,Indie,Casual,Episodic,Villain Protagonist,Comedy,Action,Adventure,Free to Play,Funny,Singleplayer,Third Person,3D Platformer,Fantasy,Cute
586140,Anime,Fighting,2D Fighter,Action,Great Soundtrack,Story Rich,Visual Novel,Multiplayer,Sexual Content,Nudity,Singleplayer,Local Multiplayer,Cute,Difficult,Fantasy,Controller,Tutorial,e-sports,Arcade,God Game
